"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that the PostgreSQL and application charms get deployed.","698366","test_deploy_latest","tests.integration.ha_tests","Fri Jun 27 03:23:22 UTC 2025","passed","Fri Jun 27 03:35:00 UTC 2025","","test_upgrade","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","148072","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Fri Jun 27 04:51:23 UTC 2025","passed","Fri Jun 27 04:53:51 UTC 2025","","test_self_healing","",""
"Build and deploy three unit of PostgreSQL.","719980","test_build_and_deploy","tests.integration.ha_tests","Fri Jun 27 04:14:33 UTC 2025","passed","Fri Jun 27 04:26:33 UTC 2025","","test_self_healing","",""
"","423312","test_removing_stereo_sync_standby","tests.integration.ha_tests","Fri Jun 27 04:30:29 UTC 2025","passed","Fri Jun 27 04:37:32 UTC 2025","","test_scaling","",""
"Test that an application can request additional databases using the same interface.","71268","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Fri Jun 27 04:04:52 UTC 2025","passed","Fri Jun 27 04:06:03 UTC 2025","","test_new_relations_1","",""
"Test that the pre-upgrade-check action runs successfully.","3247","test_pre_upgrade_check","tests.integration.ha_tests","Fri Jun 27 03:35:00 UTC 2025","passed","Fri Jun 27 03:35:04 UTC 2025","","test_upgrade","",""
"Test the audit plugin.","281841","test_audit_plugin","tests.integration","Fri Jun 27 03:09:56 UTC 2025","passed","Fri Jun 27 03:14:37 UTC 2025","","test_audit","",""
"Test that the password can't be set to an empty string.","34250","test_empty_password","tests.integration","Fri Jun 27 03:55:27 UTC 2025","passed","Fri Jun 27 03:56:01 UTC 2025","","test_password_rotation","",""
"","80730","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Jun 27 04:40:29 UTC 2025","passed","Fri Jun 27 04:41:50 UTC 2025","","test_self_healing","",""
"Test switching over to the second cluster.","784485","test_switchover","tests.integration.ha_tests","Fri Jun 27 04:21:50 UTC 2025","passed","Fri Jun 27 04:34:54 UTC 2025","","test_async_replication","",""
"Build and deploy two PostgreSQL clusters.","621736","test_build_and_deploy","tests.integration.ha_tests","Fri Jun 27 03:27:01 UTC 2025","passed","Fri Jun 27 03:37:23 UTC 2025","","test_synchronous_policy","",""
